snapshot_date,signal_price_date,baostock_code,symbol,stock_name,industry,close,target_snapshot_date_1m,target_price_date_1m,target_close_1m,forward_return_1m,target_snapshot_date_3m,target_price_date_3m,target_close_3m,forward_return_3m
2025-08-31,2025-08-29,sz.000333,000333.SZ,美的集团,C38电气机械和器材制造业,69.7804461900,2025-09-30,2025-09-30,68.7864227400,-0.0142450142,2025-11-30,2025-11-28,76.0779901200,0.0902479745
2025-08-31,2025-08-29,sz.000338,000338.SZ,潍柴动力,C36汽车制造业,14.5906602400,2025-09-30,2025-09-30,13.5112983200,-0.0739762219,2025-11-30,2025-11-28,17.1054477300,0.1723559763
2025-08-31,2025-08-29,sz.000408,000408.SZ,藏格矿业,C26化学原料和化学制品制造业,51.3239912100,2025-09-30,2025-09-30,56.5890828200,0.1025853891,2025-11-30,2025-11-28,58.9659601200,0.1488966218
2025-08-31,2025-08-29,sz.000425,000425.SZ,徐工机械,C35专用设备制造业,9.3323764000,2025-09-30,2025-09-30,11.2261850000,0.2029288703,2025-11-30,2025-11-28,10.0742808000,0.0794979079
2025-08-31,2025-08-29,sz.000538,000538.SZ,云南白药,C27医药制造业,54.9301684000,2025-09-30,2025-09-30,55.1086765000,0.0032497279,2025-11-30,2025-11-28,54.4386326800,-0.0089483745
2025-08-31,2025-08-29,sz.000568,000568.SZ,泸州老窖,C15酒、饮料和精制茶制造业,128.3679970500,2025-09-30,2025-09-30,123.4368844000,-0.0384138786,2025-11-30,2025-11-28,127.1422366000,-0.0095488009
2025-08-31,2025-08-29,sz.000596,000596.SZ,古井贡酒,C15酒、饮料和精制茶制造业,163.6221627000,2025-09-30,2025-09-30,153.3826438200,-0.0625802685,2025-11-30,2025-11-28,158.8462677000,-0.0291885581
2025-08-31,2025-08-29,sz.000617,000617.SZ,中油资本,J66货币金融服务,12.5289558400,2025-09-30,2025-09-30,10.3749240000,-0.1719242902,2025-11-30,2025-11-28,9.0508860800,-0.2776025237
2025-08-31,2025-08-29,sz.000625,000625.SZ,长安汽车,C36汽车制造业,12.3062688300,2025-09-30,2025-09-30,11.9734023700,-0.0270485282,2025-11-30,2025-11-28,11.7396109800,-0.0460462759
2025-08-31,2025-08-29,sz.000630,000630.SZ,铜陵有色,C32有色金属冶炼和压延加工业,4.4290229500,2025-09-30,2025-09-30,5.2637612000,0.1884700665,2025-11-30,2025-11-28,5.0607096000,0.1426243795
2025-08-31,2025-08-29,sz.000651,000651.SZ,格力电器,C38电气机械和器材制造业,39.5582748000,2025-09-30,2025-09-30,36.8839125600,-0.0676056338,2025-11-30,2025-11-28,37.4782152800,-0.0525821596
2025-08-31,2025-08-29,sz.000661,000661.SZ,长春高新,C27医药制造业,102.8513035000,2025-09-30,2025-09-30,129.7367500000,0.2614011256,2025-11-30,2025-11-28,99.0589985000,-0.0368717252
2025-08-31,2025-08-29,sz.000708,000708.SZ,中信特钢,C31黑色金属冶炼和压延加工业,12.4758915000,2025-09-30,2025-09-30,13.0108455000,0.0428790199,2025-11-30,2025-11-28,14.6836830000,0.1769646281
2025-08-31,2025-08-29,sz.000725,000725.SZ,京东方A,C39计算机、通信和其他电子设备制造业,4.1921753400,2025-09-30,2025-09-30,4.1228012800,-0.0165484634,2025-11-30,2025-11-28,3.8254838800,-0.0874704492
2025-08-31,2025-08-29,sz.000768,000768.SZ,中航西飞,C37铁路、船舶、航空航天和其他运输设备制造业,28.6750675200,2025-09-30,2025-09-30,26.6793304800,-0.0695983380,2025-11-30,2025-11-28,24.0580639200,-0.1610110803
2025-08-31,2025-08-29,sz.000776,000776.SZ,广发证券,J67资本市场服务,21.2705982400,2025-09-30,2025-09-30,21.6594574400,0.0182815356,2025-11-30,2025-11-28,20.6414131000,-0.0295800397
2025-08-31,2025-08-29,sz.000786,000786.SZ,北新建材,C30非金属矿物制品业,25.8374832000,2025-09-30,2025-09-30,22.8956873600,-0.1138576779,2025-11-30,2025-11-28,24.4923857600,-0.0520599251
2025-08-31,2025-08-29,sz.000792,000792.SZ,盐湖股份,C26化学原料和化学制品制造业,20.2800000000,2025-09-30,2025-09-30,20.8500000000,0.0281065089,2025-11-30,2025-11-28,26.4500000000,0.3042406312
2025-08-31,2025-08-29,sz.000800,000800.SZ,一汽解放,C36汽车制造业,7.1040183500,2025-09-30,2025-09-30,6.9649186900,-0.0195804196,2025-11-30,2025-11-28,7.1238897300,0.0027972028
2025-08-31,2025-08-29,sz.000807,000807.SZ,云铝股份,C32有色金属冶炼和压延加工业,18.8503956900,2025-09-30,2025-09-30,20.0267226000,0.0624033007,2025-11-30,2025-11-28,24.3484696000,0.2916688859
2025-08-31,2025-08-29,sz.000858,000858.SZ,五粮液,C15酒、饮料和精制茶制造业,122.3083139100,2025-09-30,2025-09-30,114.7071255600,-0.0621477650,2025-11-30,2025-11-28,111.2795089500,-0.0901721609
2025-08-31,2025-08-29,sz.000876,000876.SZ,新希望,C13农副食品加工业,9.8800000000,2025-09-30,2025-09-30,9.8000000000,-0.0080971660,2025-11-30,2025-11-28,9.4100000000,-0.0475708502
2025-08-31,2025-08-29,sz.000895,000895.SZ,双汇发展,C13农副食品加工业,24.5266769800,2025-09-30,2025-09-30,24.0598726600,-0.0190325139,2025-11-30,2025-11-28,26.2480179100,0.0701823949
2025-08-31,2025-08-29,sz.000938,000938.SZ,紫光股份,C39计算机、通信和其他电子设备制造业,27.8339607000,2025-09-30,2025-09-30,30.1085639400,0.0817204301,2025-11-30,2025-11-28,24.8610143600,-0.1068100358
2025-08-31,2025-08-29,sz.000963,000963.SZ,华东医药,F52零售业,43.0209704000,2025-09-30,2025-09-30,40.6862170500,-0.0542701229,2025-11-30,2025-11-28,41.1268620000,-0.0440275610
2025-08-31,2025-08-29,sz.000975,000975.SZ,山金国际,B09有色金属矿采选业,19.2959955500,2025-09-30,2025-09-30,22.4415475500,0.1630157922,2025-11-30,2025-11-28,20.8687715500,0.0815078961
2025-08-31,2025-08-29,sz.000977,000977.SZ,浪潮信息,C39计算机、通信和其他电子设备制造业,67.1127989000,2025-09-30,2025-09-30,74.3787713200,0.1082650782,2025-11-30,2025-11-28,61.5558791400,-0.0827997022
2025-08-31,2025-08-29,sz.000983,000983.SZ,山西焦煤,B06煤炭开采和洗选业,6.9220052400,2025-09-30,2025-09-30,6.8141553000,-0.0155807365,2025-11-30,2025-11-28,6.6346157100,-0.0415182480
2025-08-31,2025-08-29,sz.000999,000999.SZ,华润三九,C27医药制造业,29.2286844600,2025-09-30,2025-09-30,26.9810629800,-0.0768977982,2025-11-30,2025-11-28,27.4152030000,-0.0620445803
2025-08-31,2025-08-29,sz.001289,001289.SZ,龙源电力,D44电力、热力生产和供应业,16.4989824700,2025-09-30,2025-09-30,17.3204675000,0.0497900420,2025-11-30,2025-11-28,15.8259585900,-0.0407918416
2025-08-31,2025-08-29,sz.001391,001391.SZ,国货航,G56航空运输业,6.6930768000,2025-09-30,2025-09-30,6.4093060000,-0.0423976608,2025-11-30,2025-11-28,6.1548908000,-0.0804093567
2025-08-31,2025-08-29,sz.001965,001965.SZ,招商公路,G54道路运输业,10.0500326100,2025-09-30,2025-09-30,9.4032005400,-0.0643611912,2025-11-30,2025-11-28,9.6059389500,-0.0441882805
2025-08-31,2025-08-29,sz.001979,001979.SZ,招商蛇口,K70房地产业,9.0843579000,2025-09-30,2025-09-30,10.0970404200,0.1114754098,2025-11-30,2025-11-28,9.1935687600,0.0120218579
2025-08-31,2025-08-29,sz.002001,002001.SZ,新和成,C27医药制造业,24.0426681000,2025-09-30,2025-09-30,23.0095092700,-0.0429718876,2025-11-30,2025-11-28,23.7438526600,-0.0124285474
2025-08-31,2025-08-29,sz.002027,002027.SZ,分众传媒,L72商务服务业,7.7487841500,2025-09-30,2025-09-30,7.5156679000,-0.0300842359,2025-11-30,2025-11-28,6.9922828500,-0.0976283873
2025-08-31,2025-08-29,sz.002028,002028.SZ,思源电气,C38电气机械和器材制造业,87.2305032000,2025-09-30,2025-09-30,108.5601536400,0.2445205479,2025-11-30,2025-11-28,142.8947170000,0.6381278539
2025-08-31,2025-08-29,sz.002049,002049.SZ,紫光国微,C39计算机、通信和其他电子设备制造业,81.2737377600,2025-09-30,2025-09-30,89.9819940800,0.1071472355,2025-11-30,2025-11-28,75.7837500800,-0.0675493441
2025-08-31,2025-08-29,sz.002050,002050.SZ,三花智控,C34通用设备制造业,31.5978938800,2025-09-30,2025-09-30,48.0014429300,0.5191342535,2025-11-30,2025-11-28,42.5996699800,0.3481806775
2025-08-31,2025-08-29,sz.002074,002074.SZ,国轩高科,C38电气机械和器材制造业,36.3310493000,2025-09-30,2025-09-30,46.5021492000,0.2799561283,2025-11-30,2025-11-28,38.9410671000,0.0718398684
2025-08-31,2025-08-29,sz.002129,002129.SZ,TCL中环,C38电气机械和器材制造业,8.3800000000,2025-09-30,2025-09-30,9.0500000000,0.0799522673,2025-11-30,2025-11-28,9.3900000000,0.1205250597
2025-08-31,2025-08-29,sz.002142,002142.SZ,宁波银行,J66货币金融服务,27.1466523000,2025-09-30,2025-09-30,25.4247349500,-0.0634301914,2025-11-30,2025-11-28,27.2909470500,0.0053153792
2025-08-31,2025-08-29,sz.002179,002179.SZ,中航光电,C39计算机、通信和其他电子设备制造业,41.2885822500,2025-09-30,2025-09-30,40.7163629500,-0.0138590203,2025-11-30,2025-11-28,33.4846949000,-0.1890083632
2025-08-31,2025-08-29,sz.002180,002180.SZ,纳思达,C39计算机、通信和其他电子设备制造业,24.9500000000,2025-09-30,2025-09-30,23.4700000000,-0.0593186373,2025-11-30,2025-11-28,18.6000000000,-0.2545090180
2025-08-31,2025-08-29,sz.002230,002230.SZ,科大讯飞,I65软件和信息技术服务业,53.2264947500,2025-09-30,2025-09-30,55.9202442500,0.0506091846,2025-11-30,2025-11-28,49.4053612000,-0.0717900656
2025-08-31,2025-08-29,sz.002236,002236.SZ,大华股份,C39计算机、通信和其他电子设备制造业,18.8462749400,2025-09-30,2025-09-30,19.5547085500,0.0375901133,2025-11-30,2025-11-28,18.3804555800,-0.0247167868
2025-08-31,2025-08-29,sz.002241,002241.SZ,歌尔股份,C39计算机、通信和其他电子设备制造业,36.2760184800,2025-09-30,2025-09-30,37.0465875000,0.0212418301,2025-11-30,2025-11-28,29.8185287400,-0.1780098812
2025-08-31,2025-08-29,sz.002252,002252.SZ,上海莱士,C27医药制造业,6.8137249600,2025-09-30,2025-09-30,6.6255552300,-0.0276162791,2025-11-30,2025-11-28,6.5661332100,-0.0363372093
2025-08-31,2025-08-29,sz.002304,002304.SZ,洋河股份,C15酒、饮料和精制茶制造业,71.1978725500,2025-09-30,2025-09-30,65.4469417000,-0.0807739142,2025-11-30,2025-11-28,63.7707910000,-0.1043160601
2025-08-31,2025-08-29,sz.002311,002311.SZ,海大集团,C13农副食品加工业,59.7161310000,2025-09-30,2025-09-30,62.1195048600,0.0402466439,2025-11-30,2025-11-28,54.3557844000,-0.0897637960
2025-08-31,2025-08-29,sz.002352,002352.SZ,顺丰控股,G60邮政业,43.5597318100,2025-09-30,2025-09-30,39.8559208500,-0.0850283233,2025-11-30,2025-11-28,37.9189606500,-0.1294950847
2025-08-31,2025-08-29,sz.002371,002371.SZ,北方华创,C35专用设备制造业,372.1636325000,2025-09-30,2025-09-30,451.9515189200,0.2143892617,2025-11-30,2025-11-28,427.5136063000,0.1487248322
2025-08-31,2025-08-29,sz.002415,002415.SZ,海康威视,C39计算机、通信和其他电子设备制造业,29.6422024500,2025-09-30,2025-09-30,29.9750472000,0.0112287456,2025-11-30,2025-11-28,28.8867149800,-0.0254868872
2025-08-31,2025-08-29,sz.002422,002422.SZ,科伦药业,C27医药制造业,35.8224604400,2025-09-30,2025-09-30,36.0877392200,0.0074053758,2025-11-30,2025-11-28,33.9391181800,-0.0525743413
2025-08-31,2025-08-29,sz.002459,002459.SZ,晶澳科技,C38电气机械和器材制造业,12.6600000000,2025-09-30,2025-09-30,13.1400000000,0.0379146919,2025-11-30,2025-11-28,12.0700000000,-0.0466034755
2025-08-31,2025-08-29,sz.002460,002460.SZ,赣锋锂业,C32有色金属冶炼和压延加工业,39.8060683200,2025-09-30,2025-09-30,60.7062484800,0.5250501002,2025-11-30,2025-11-28,62.3714823000,0.5668837675
2025-08-31,2025-08-29,sz.002463,002463.SZ,沪电股份,C39计算机、通信和其他电子设备制造业,68.4711583500,2025-09-30,2025-09-30,73.1294665500,0.0680331444,2025-11-30,2025-11-28,69.1280992500,0.0095944178
2025-08-31,2025-08-29,sz.002466,002466.SZ,天齐锂业,C32有色金属冶炼和压延加工业,43.9600000000,2025-09-30,2025-09-30,47.5700000000,0.0821201092,2025-11-30,2025-11-28,55.0300000000,0.2518198362
2025-08-31,2025-08-29,sz.002475,002475.SZ,立讯精密,C39计算机、通信和其他电子设备制造业,45.7256386400,2025-09-30,2025-09-30,64.3321349200,0.4069160505,2025-11-30,2025-11-28,57.4603610400,0.2566333188
2025-08-31,2025-08-29,sz.002493,002493.SZ,荣盛石化,C26化学原料和化学制品制造业,9.9310123800,2025-09-30,2025-09-30,9.5642983500,-0.0369261477,2025-11-30,2025-11-28,9.6336766800,-0.0299401198
2025-08-31,2025-08-29,sz.002594,002594.SZ,比亚迪,C36汽车制造业,113.6331874800,2025-09-30,2025-09-30,108.8013361800,-0.0425214799,2025-11-30,2025-11-28,94.8138738600,-0.1656145888
2025-08-31,2025-08-29,sz.002600,002600.SZ,领益智造,C39计算机、通信和其他电子设备制造业,15.5013831000,2025-09-30,2025-09-30,16.2694696500,0.0495495495,2025-11-30,2025-11-28,13.8837092000,-0.1043567461
2025-08-31,2025-08-29,sz.002601,002601.SZ,龙佰集团,C26化学原料和化学制品制造业,18.4850966300,2025-09-30,2025-09-30,19.3501872200,0.0467993545,2025-11-30,2025-11-28,18.2563945200,-0.0123722431
2025-08-31,2025-08-29,sz.002648,002648.SZ,卫星化学,C26化学原料和化学制品制造业,19.6636500200,2025-09-30,2025-09-30,18.9295665200,-0.0373320060,2025-11-30,2025-11-28,16.5021970800,-0.1607765057
2025-08-31,2025-08-29,sz.002709,002709.SZ,天赐材料,C39计算机、通信和其他电子设备制造业,21.3049021500,2025-09-30,2025-09-30,37.8060490500,0.7745234775,2025-11-30,2025-11-28,40.8566812500,0.9177126918
2025-08-31,2025-08-29,sz.002714,002714.SZ,牧原股份,A03畜牧业,53.4248023200,2025-09-30,2025-09-30,51.5195510000,-0.0356622999,2025-11-30,2025-11-28,50.1993625000,-0.0603734535
2025-08-31,2025-08-29,sz.002736,002736.SZ,国信证券,J67资本市场服务,14.2069175500,2025-09-30,2025-09-30,12.9615370500,-0.0876601483,2025-11-30,2025-11-28,12.4154856000,-0.1260957519
2025-08-31,2025-08-29,sz.002916,002916.SZ,深南电路,C39计算机、通信和其他电子设备制造业,196.8068520000,2025-09-30,2025-09-30,215.3345273600,0.0941414141,2025-11-30,2025-11-28,194.3716157000,-0.0123737374
2025-08-31,2025-08-29,sz.002920,002920.SZ,德赛西威,C39计算机、通信和其他电子设备制造业,125.6270691400,2025-09-30,2025-09-30,149.4421589400,0.1895697318,2025-11-30,2025-11-28,108.6896982200,-0.1348226225
2025-08-31,2025-08-29,sz.002938,002938.SZ,鹏鼎控股,C39计算机、通信和其他电子设备制造业,59.2384780000,2025-09-30,2025-09-30,55.5435027000,-0.0623745819,2025-11-30,2025-11-28,44.7062293000,-0.2453177258
2025-08-31,2025-08-29,sz.003816,003816.SZ,中国广核,D44电力、热力生产和供应业,3.7518374400,2025-09-30,2025-09-30,3.5368884200,-0.0572916667,2025-11-30,2025-11-28,3.6834445700,-0.0182291667
2025-08-31,2025-08-29,sz.300014,300014.SZ,亿纬锂能,C38电气机械和器材制造业,56.8125460000,2025-09-30,2025-09-30,90.6944220000,0.5963801728,2025-11-30,2025-11-28,71.1702052200,0.2527198697
2025-08-31,2025-08-29,sz.300015,300015.SZ,爱尔眼科,Q84卫生,13.1608234000,2025-09-30,2025-09-30,12.1197433400,-0.0791044776,2025-11-30,2025-11-28,11.2947365000,-0.1417910448
2025-08-31,2025-08-29,sz.300033,300033.SZ,同花顺,J69其他金融业,290.1304569800,2025-09-30,2025-09-30,261.1487211900,-0.0998920833,2025-11-30,2025-11-28,225.6259764000,-0.2223292282
2025-08-31,2025-08-29,sz.300059,300059.SZ,东方财富,J67资本市场服务,28.7665196700,2025-09-30,2025-09-30,26.9854034400,-0.0619162919,2025-11-30,2025-11-28,23.2838658000,-0.1905914908
2025-08-31,2025-08-29,sz.300122,300122.SZ,智飞生物,C27医药制造业,22.5100000000,2025-09-30,2025-09-30,20.7600000000,-0.0777432252,2025-11-30,2025-11-28,20.5600000000,-0.0866281653
2025-08-31,2025-08-29,sz.300124,300124.SZ,汇川技术,C38电气机械和器材制造业,74.5354772700,2025-09-30,2025-09-30,83.2675423800,0.1171531387,2025-11-30,2025-11-28,70.1942799400,-0.0582433693
2025-08-31,2025-08-29,sz.300274,300274.SZ,阳光电源,C38电气机械和器材制造业,98.7481602900,2025-09-30,2025-09-30,160.1604786600,0.6219084810,2025-11-30,2025-11-28,182.0239090000,0.8433144320
2025-08-31,2025-08-29,sz.300308,300308.SZ,中际旭创,C39计算机、通信和其他电子设备制造业,354.1370464800,2025-09-30,2025-09-30,402.7894819200,0.1373830722,2025-11-30,2025-11-28,513.8918610000,0.4511101454
2025-08-31,2025-08-29,sz.300316,300316.SZ,晶盛机电,C35专用设备制造业,30.0903813700,2025-09-30,2025-09-30,45.3898991100,0.5084521047,2025-11-30,2025-11-28,36.4136501100,0.2101425257
2025-08-31,2025-08-29,sz.300347,300347.SZ,泰格医药,M73研究和试验发展,63.3350934600,2025-09-30,2025-09-30,57.8402680000,-0.0867579909,2025-11-30,2025-11-28,50.8695184600,-0.1968193985
2025-08-31,2025-08-29,sz.300394,300394.SZ,天孚通信,C39计算机、通信和其他电子设备制造业,141.1728962300,2025-09-30,2025-09-30,119.6536494000,-0.1524318577,2025-11-30,2025-11-28,112.6655340000,-0.2019322617
2025-08-31,2025-08-29,sz.300408,300408.SZ,三环集团,C39计算机、通信和其他电子设备制造业,43.9894369200,2025-09-30,2025-09-30,46.0884353800,0.0477159656,2025-11-30,2025-11-28,43.7705840000,-0.0049751244
2025-08-31,2025-08-29,sz.300413,300413.SZ,芒果超媒,I64互联网和相关服务,25.6243041600,2025-09-30,2025-09-30,35.1351655200,0.3711656442,2025-11-30,2025-11-28,25.4670998400,-0.0061349693
2025-08-31,2025-08-29,sz.300418,300418.SZ,昆仑万维,I64互联网和相关服务,42.0000000000,2025-09-30,2025-09-30,48.5900000000,0.1569047619,2025-11-30,2025-11-28,43.5000000000,0.0357142857
2025-08-31,2025-08-29,sz.300433,300433.SZ,蓝思科技,C39计算机、通信和其他电子设备制造业,30.7396976700,2025-09-30,2025-09-30,33.0814875600,0.0761812922,2025-11-30,2025-11-28,27.2639125000,-0.1130715470
2025-08-31,2025-08-29,sz.300442,300442.SZ,润泽科技,I65软件和信息技术服务业,58.3614296000,2025-09-30,2025-09-30,53.1918172500,-0.0885792618,2025-11-30,2025-11-28,47.5785102000,-0.1847610566
2025-08-31,2025-08-29,sz.300498,300498.SZ,温氏股份,A03畜牧业,17.5996253600,2025-09-30,2025-09-30,18.0059938400,0.0230896097,2025-11-30,2025-11-28,17.7872124800,0.0106585860
2025-08-31,2025-08-29,sz.300502,300502.SZ,新易盛,C39计算机、通信和其他电子设备制造业,254.0984758000,2025-09-30,2025-09-30,260.9253214300,0.0268669287,2025-11-30,2025-11-28,248.1062602000,-0.0235822572
2025-08-31,2025-08-29,sz.300628,300628.SZ,亿联网络,C39计算机、通信和其他电子设备制造业,36.0114136500,2025-09-30,2025-09-30,35.7291980000,-0.0078368390,2025-11-30,2025-11-28,32.6004790400,-0.0947181536
2025-08-31,2025-08-29,sz.300661,300661.SZ,圣邦股份,C39计算机、通信和其他电子设备制造业,77.5971172900,2025-09-30,2025-09-30,83.1048463300,0.0709785264,2025-11-30,2025-11-28,64.9552827000,-0.1629162916
2025-08-31,2025-08-29,sz.300750,300750.SZ,宁德时代,C38电气机械和器材制造业,300.3656418000,2025-09-30,2025-09-30,394.3660200000,0.3129531648,2025-11-30,2025-11-28,366.1129320000,0.2188908485
2025-08-31,2025-08-29,sz.300759,300759.SZ,康龙化成,M73研究和试验发展,30.0634915600,2025-09-30,2025-09-30,35.5178395000,0.1814276272,2025-11-30,2025-11-28,28.7619987000,-0.0432914739
2025-08-31,2025-08-29,sz.300760,300760.SZ,迈瑞医疗,C35专用设备制造业,237.4364805000,2025-09-30,2025-09-30,241.6280072300,0.0176532550,2025-11-30,2025-11-28,201.9433787000,-0.1494846189
2025-08-31,2025-08-29,sz.300782,300782.SZ,卓胜微,C39计算机、通信和其他电子设备制造业,82.7900000000,2025-09-30,2025-09-30,83.1200000000,0.0039859886,2025-11-30,2025-11-28,69.2100000000,-0.1640294722
2025-08-31,2025-08-29,sz.300832,300832.SZ,新产业,C27医药制造业,60.8503242600,2025-09-30,2025-09-30,66.5824599000,0.0942005767,2025-11-30,2025-11-28,57.3895961100,-0.0568727972
2025-08-31,2025-08-29,sz.300896,300896.SZ,爱美客,C35专用设备制造业,189.3079917000,2025-09-30,2025-09-30,178.3596218500,-0.0578336379,2025-11-30,2025-11-28,142.8154129900,-0.2455922663
2025-08-31,2025-08-29,sz.300979,300979.SZ,华利集团,C19皮革、毛皮、羽毛及其制品和制鞋业,50.4720741700,2025-09-30,2025-09-30,51.4589321400,0.0195525543,2025-11-30,2025-11-28,59.3010327000,0.1749275946
2025-08-31,2025-08-29,sz.300999,300999.SZ,金龙鱼,C13农副食品加工业,33.3638256600,2025-09-30,2025-09-30,31.2723915500,-0.0626856803,2025-11-30,2025-11-28,29.4684057300,-0.1167557932
2025-08-31,2025-08-29,sz.301236,301236.SZ,软通动力,I65软件和信息技术服务业,59.8460587200,2025-09-30,2025-09-30,55.0819449000,-0.0796061415,2025-11-30,2025-11-28,47.5911999000,-0.2047730307
2025-08-31,2025-08-29,sz.301269,301269.SZ,华大九天,I65软件和信息技术服务业,122.8388700000,2025-09-30,2025-09-30,126.1345470000,0.0268292683,2025-11-30,2025-11-28,104.4629740000,-0.1495934959
2025-08-31,2025-08-29,sz.302132,302132.SZ,中航成飞,C39计算机、通信和其他电子设备制造业,101.3019038500,2025-09-30,2025-09-30,89.5769164500,-0.1157430113,2025-11-30,2025-11-28,79.7100414600,-0.2131436979
2025-09-30,2025-09-30,sh.600000,600000.SS,浦发银行,J66货币金融服务,11.3631553000,2025-10-31,2025-10-31,10.9716516300,-0.0344537815,2025-12-31,2025-12-31,11.8787942800,0.0453781513
2025-09-30,2025-09-30,sh.600009,600009.SS,上海机场,G56航空运输业,31.3233784800,2025-10-31,2025-10-31,31.9265760500,0.0192571044,2025-12-31,2025-12-31,32.3912862000,0.0340929929
2025-09-30,2025-09-30,sh.600010,600010.SS,包钢股份,C31黑色金属冶炼和压延加工业,2.3800000000,2025-10-31,2025-10-31,2.5400000000,0.0672268908,2025-12-31,2025-12-31,2.3800000000,0.0000000000
2025-09-30,2025-09-30,sh.600011,600011.SS,华能国际,D44电力、热力生产和供应业,6.6889122800,2025-10-31,2025-10-31,7.7026709400,0.1515580737,2025-12-31,2025-12-31,7.0678874800,0.0566572238
2025-09-30,2025-09-30,sh.600015,600015.SS,华夏银行,J66货币金融服务,6.1854566200,2025-10-31,2025-10-31,6.4016655900,0.0349544073,2025-12-31,2025-12-31,6.4580679300,0.0440729483
2025-09-30,2025-09-30,sh.600016,600016.SS,民生银行,J66货币金融服务,3.9187677000,2025-10-31,2025-10-31,3.8498446500,-0.0175879397,2025-12-31,2025-12-31,3.7710754500,-0.0376884422
2025-09-30,2025-09-30,sh.600018,600018.SS,上港集团,G55水上运输业,5.2564432500,2025-10-31,2025-10-31,5.3818263000,0.0238532110,2025-12-31,2025-12-31,5.2275087000,-0.0055045872
2025-09-30,2025-09-30,sh.600019,600019.SS,宝钢股份,C31黑色金属冶炼和压延加工业,6.8455557800,2025-10-31,2025-10-31,7.1360319800,0.0424328147,2025-12-31,2025-12-31,7.2134923000,0.0537482320
2025-09-30,2025-09-30,sh.600023,600023.SS,浙能电力,D44电力、热力生产和供应业,4.6494855000,2025-10-31,2025-10-31,4.8934292400,0.0524668246,2025-12-31,2025-12-31,4.6942780500,0.0096338724
2025-09-30,2025-09-30,sh.600025,600025.SS,华能水电,D44电力、热力生产和供应业,9.2402289000,2025-10-31,2025-10-31,9.6215716800,0.0412698413,2025-12-31,2025-12-31,8.8784421600,-0.0391534392
2025-09-30,2025-09-30,sh.600026,600026.SS,中远海能,G55水上运输业,11.8117278000,2025-10-31,2025-10-31,13.1468818500,0.1130363036,2025-12-31,2025-12-31,11.3829192000,-0.0363036304
2025-09-30,2025-09-30,sh.600027,600027.SS,华电国际,D44电力、热力生产和供应业,4.8555240600,2025-10-31,2025-10-31,5.1607829400,0.0628683694,2025-12-31,2025-12-31,4.8106643200,-0.0092389080
2025-09-30,2025-09-30,sh.600028,600028.SS,中国石化,B07石油和天然气开采业,5.1729164300,2025-10-31,2025-10-31,5.3489324900,0.0340264650,2025-12-31,2025-12-31,6.0432180600,0.1682419660
2025-09-30,2025-09-30,sh.600029,600029.SS,南方航空,G56航空运输业,6.0500000000,2025-10-31,2025-10-31,6.6700000000,0.1024793388,2025-12-31,2025-12-31,8.0100000000,0.3239669421
2025-09-30,2025-09-30,sh.600030,600030.SS,中信证券,J67资本市场服务,29.1166499000,2025-10-31,2025-10-31,28.6102733800,-0.0173913043,2025-12-31,2025-12-31,27.9578267100,-0.0397993311
2025-09-30,2025-09-30,sh.600031,600031.SS,三一重工,C35专用设备制造业,22.7095237600,2025-10-31,2025-10-31,21.9296921400,-0.0343394088,2025-12-31,2025-12-31,20.9292861300,-0.0783916761
2025-09-30,2025-09-30,sh.600036,600036.SS,招商银行,J66货币金融服务,38.3433921900,2025-10-31,2025-10-31,38.7988445100,0.0118782480,2025-12-31,2025-12-31,39.9469639000,0.0418213314
2025-09-30,2025-09-30,sh.600039,600039.SS,四川路桥,E48土木工程建筑业,7.6730252200,2025-10-31,2025-10-31,9.0219358800,0.1757990651,2025-12-31,2025-12-31,9.4692259500,0.2340929006
2025-09-30,2025-09-30,sh.600048,600048.SS,保利发展,K70房地产业,7.8100418400,2025-10-31,2025-10-31,7.2834105200,-0.0674300254,2025-12-31,2025-12-31,6.0612284000,-0.2239185751
2025-09-30,2025-09-30,sh.600050,600050.SS,中国联通,I63电信、广播电视和卫星传输服务,5.3257270000,2025-10-31,2025-10-31,5.3543800600,0.0053801218,2025-12-31,2025-12-31,5.0481332300,-0.0521231693
2025-09-30,2025-09-30,sh.600061,600061.SS,国投资本,J67资本市场服务,7.7093111100,2025-10-31,2025-10-31,7.6604561600,-0.0063371356,2025-12-31,2025-12-31,7.4748073500,-0.0304182510
2025-09-30,2025-09-30,sh.600066,600066.SS,宇通客车,C36汽车制造业,25.6551389700,2025-10-31,2025-10-31,30.4825668100,0.1881661154,2025-12-31,2025-12-31,30.8314239000,0.2017640573
2025-09-30,2025-09-30,sh.600085,600085.SS,同仁堂,C27医药制造业,33.2839432800,2025-10-31,2025-10-31,33.1567559600,-0.0038212816,2025-12-31,2025-12-31,31.5620226400,-0.0517342740
2025-09-30,2025-09-30,sh.600089,600089.SS,特变电工,C38电气机械和器材制造业,17.5088632000,2025-10-31,2025-10-31,19.2597495200,0.1000000000,2025-12-31,2025-12-31,21.8565696800,0.2483146067
2025-09-30,2025-09-30,sh.600104,600104.SS,上汽集团,C36汽车制造业,16.7067060800,2025-10-31,2025-10-31,16.2285351700,-0.0286214953,2025-12-31,2025-12-31,14.8525739800,-0.1109813084
